ID товара;Полное наименование;Рейтинг;Цель из Ф4;Необходимое кол-во отзывов с 5*;Количество;5*;4*;3*;2*;1*;Ссылка на товар (url)
28902713;"КОНТАКТ Дом /  Универсальная клейкая супер-лента ""КОНТАКТ ДОМ"", 25 м, серая (ТПЛ, армированная)";5.0;4;Все ОК;3;3;0;0;0;0;https://www.wildberries.ru/catalog/28902713/detail.aspx?targetUrl=EX#Comments
8556014;"Контакт /  Универсальная клейкая супер-лента ""КОНТАКТ"", 25 м, серая (ТПЛ, армированная)";5.0;4;Все ОК;2;2;0;0;0;0;https://www.wildberries.ru/catalog/8556014/detail.aspx?targetUrl=EX#Comments
18831762;"КОНТАКТ Дом /  Универсальная клейкая супер-лента ""КОНТАКТ ДОМ"", 50 м, серая (ТПЛ, армированная)";5.0;4;Все ОК;2;2;0;0;0;0;https://www.wildberries.ru/catalog/18831762/detail.aspx?targetUrl=EX#Comments
28902711;КОНТАКТ Дом /  Универсальная клейкая супер лента , 3м , белая  (ТПЛ, армированная);5.0;4;Все ОК;10;10;0;0;0;0;https://www.wildberries.ru/catalog/28902711/detail.aspx?targetUrl=EX#Comments
28902710;КОНТАКТ Дом /  Универсальная клейкая супер лента , 3м , серая  (ТПЛ, армированная);4.2;4;Все ОК;8;5;1;1;1;0;https://www.wildberries.ru/catalog/28902710/detail.aspx?targetUrl=EX#Comments
28902708;КОНТАКТ Дом /  Универсальная клейкая супер лента , 3м , черная  (ТПЛ, армированная);4.5;4;Все ОК;8;7;0;0;0;1;https://www.wildberries.ru/catalog/28902708/detail.aspx?targetUrl=EX#Comments
11693700;КОНТАКТ Дом /  Клейкая лента ( скотч) Без ножниц, Бесшумная, 50 метров для дома, переезда;4.1;4;Все ОК;18;14;0;0;0;4;https://www.wildberries.ru/catalog/11693700/detail.aspx?targetUrl=EX#Comments
11693701;КОНТАКТ Дом /  Клейкая лента ( скотч) Бесшумная, 50 метров для дома, переезда;4.1;4;Все ОК;28;19;4;0;0;5;https://www.wildberries.ru/catalog/11693701/detail.aspx?targetUrl=EX#Comments
61112079;КОНТАКТ Дом /  Клейкая лента упаковочная двусторонняя прозрачная 10м;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/61112079/detail.aspx?targetUrl=EX#Comments
11693702;КОНТАКТ Дом /  Клейкая лента ( скотч) Универсальная, особопрочная, 50 метров для дома, переезда;4.6;4;Все ОК;54;46;1;4;0;3;https://www.wildberries.ru/catalog/11693702/detail.aspx?targetUrl=EX#Comments
13800278;"Фотон /  Фонарик светодиодный  ""ФОТОН"",  Disney ""Холодное сердце""";4.3;4;Все ОК;23;16;2;1;3;1;https://www.wildberries.ru/catalog/13800278/detail.aspx?targetUrl=EX#Comments
13800277;"Фотон /  Фонарик светодиодный ""ФОТОН"",  Marvel ""Человек-паук""";4.7;4;Все ОК;69;61;3;2;0;3;https://www.wildberries.ru/catalog/13800277/detail.aspx?targetUrl=EX#Comments
10310213;"Фотон /  Фонарик-брелок ""ФОТОН"", ""Маша и Медведь"", Чудесная лампа";4.8;4;Все ОК;170;151;8;3;2;5;https://www.wildberries.ru/catalog/10310213/detail.aspx?targetUrl=EX#Comments
10310214;"Фотон /  Фонарик-лампа с закладкой для чтения ""ФОТОН"", Disney ""Микки Маус""";4.1;4;Все ОК;35;20;4;7;1;3;https://www.wildberries.ru/catalog/10310214/detail.aspx?targetUrl=EX#Comments
10310211;"Фотон /  Фонарик-лампа с закладкой для чтения ""ФОТОН"", Disney/Pixar ""Тачки""";4.4;4;Все ОК;41;31;3;4;0;3;https://www.wildberries.ru/catalog/10310211/detail.aspx?targetUrl=EX#Comments
6979609;Фотон /  Фонарь (фонарик) автомобильный аккумуляторный светодиодный / яркий / мощный / подвесной / с магнитом;4.7;4;Все ОК;15;13;1;0;1;0;https://www.wildberries.ru/catalog/6979609/detail.aspx?targetUrl=EX#Comments
27127656;Фотон /  Фонарь (фонарик) автомобильный аккумуляторный светодиодный / яркий / мощный / подвесной / с магнитом;5.0;4;Все ОК;5;5;0;0;0;0;https://www.wildberries.ru/catalog/27127656/detail.aspx?targetUrl=EX#Comments
10309328;Рекорд /  Фонарь аккумуляторный светодиодный PM-1200;3.7;4;Нужно еще 10 отзывов на 5*;6;3;1;0;1;1;https://www.wildberries.ru/catalog/10309328/detail.aspx?targetUrl=EX#Comments
10309327;"Рекорд /  Фонарь аккумуляторный светодиодный ""РЕКОРД"" PM-450";5.0;4;Все ОК;1;1;0;0;0;0;https://www.wildberries.ru/catalog/10309327/detail.aspx?targetUrl=EX#Comments
10309323;"Рекорд /  Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0104";3.8;4;Нужно еще 6 отзывов на 5*;4;1;1;2;0;0;https://www.wildberries.ru/catalog/10309323/detail.aspx?targetUrl=EX#Comments
27127652;Рекорд /  Фонарь аккумуляторный светодиодный РМ-0104, камуфляж;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/27127652/detail.aspx?targetUrl=EX#Comments
10309324;"Рекорд /  Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0107";4.8;4;Все ОК;4;3;1;0;0;0;https://www.wildberries.ru/catalog/10309324/detail.aspx?targetUrl=EX#Comments
10309325;"Рекорд /  Фонарь аккумуляторный светодиодный ""РЕКОРД"" РМ-0115";;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/10309325/detail.aspx?targetUrl=EX#Comments
16741854;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" MSА-700";5.0;4;Все ОК;2;2;0;0;0;0;https://www.wildberries.ru/catalog/16741854/detail.aspx?targetUrl=EX#Comments
27127657;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" MSА-700, камуфляж";4.0;4;Все ОК;3;2;0;0;1;0;https://www.wildberries.ru/catalog/27127657/detail.aspx?targetUrl=EX#Comments
6979615;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" RРМ-2000";4.0;4;Все ОК;4;3;0;0;0;1;https://www.wildberries.ru/catalog/6979615/detail.aspx?targetUrl=EX#Comments
10309330;Фотон /  Фонарь аккумуляторный светодиодный RРМ-2200;3.9;4;Нужно еще 9 отзывов на 5*;7;5;0;0;0;2;https://www.wildberries.ru/catalog/10309330/detail.aspx?targetUrl=EX#Comments
6979607;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" RРМ-5500";3.8;4;Нужно еще 8 отзывов на 5*;6;3;1;1;0;1;https://www.wildberries.ru/catalog/6979607/detail.aspx?targetUrl=EX#Comments
10309331;Фотон /  Фонарь аккумуляторный светодиодный RРМ-6000;3.0;4;Нужно еще 6 отзывов на 5*;2;1;0;0;0;1;https://www.wildberries.ru/catalog/10309331/detail.aspx?targetUrl=EX#Comments
6979596;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" РМ-1500";3.6;4;Нужно еще 14 отзывов на 5*;8;3;3;0;0;2;https://www.wildberries.ru/catalog/6979596/detail.aspx?targetUrl=EX#Comments
6979597;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" РМ-5000";3.0;4;Нужно еще 9 отзывов на 5*;3;1;0;1;0;1;https://www.wildberries.ru/catalog/6979597/detail.aspx?targetUrl=EX#Comments
6979595;Фотон /  Фонарь аккумуляторный светодиодный РМ-600;3.8;4;Нужно еще 24 отзывов на 5*;16;8;2;3;0;3;https://www.wildberries.ru/catalog/6979595/detail.aspx?targetUrl=EX#Comments
27127658;"Фотон /  Фонарь аккумуляторный светодиодный ""ФОТОН"" РМ-600, камуфляж";;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/27127658/detail.aspx?targetUrl=EX#Comments
38447527;Фотон /  Фонари велосипедные;5.0;4;Все ОК;6;6;0;0;0;0;https://www.wildberries.ru/catalog/38447527/detail.aspx?targetUrl=EX#Comments
38447526;Фотон /  Фонари велосипедные;5.0;4;Все ОК;5;5;0;0;0;0;https://www.wildberries.ru/catalog/38447526/detail.aspx?targetUrl=EX#Comments
38447528;Фотон /  Фонари велосипедные;5.0;4;Все ОК;4;4;0;0;0;0;https://www.wildberries.ru/catalog/38447528/detail.aspx?targetUrl=EX#Comments
38447530;Фотон /  Фонари велосипедные;4.9;4;Все ОК;8;7;1;0;0;0;https://www.wildberries.ru/catalog/38447530/detail.aspx?targetUrl=EX#Comments
40648841;Фотон /  Фонарь для чтения светодиодный на прищепке/для рукоделия, книг/на батарейках/лампа для;3.0;4;Нужно еще 18 отзывов на 5*;6;2;1;0;1;2;https://www.wildberries.ru/catalog/40648841/detail.aspx?targetUrl=EX#Comments
40648842;Фотон /  Фонарь для чтения светодиодный на прищепке/для рукоделия, книг/на батарейках/лампа для;4.4;4;Все ОК;19;14;2;1;1;1;https://www.wildberries.ru/catalog/40648842/detail.aspx?targetUrl=EX#Comments
40648840;Фотон /  Фонарь для чтения светодиодный на прищепке/для рукоделия, книг/на батарейках/лампа для;3.4;4;Нужно еще 36 отзывов на 5*;16;7;2;2;0;5;https://www.wildberries.ru/catalog/40648840/detail.aspx?targetUrl=EX#Comments
16828643;Фотон /  Фонарь для чтения аккумуляторный светодиодный для рукоделия, для книг / usb / светильник на прищепке;4.6;4;Все ОК;67;58;1;4;1;3;https://www.wildberries.ru/catalog/16828643/detail.aspx?targetUrl=EX#Comments
16828642;Фотон /  Фонарь для чтения аккумуляторный светодиодный для рукоделия, для книг / usb / светильник на прищепке;4.8;4;Все ОК;58;53;1;3;0;1;https://www.wildberries.ru/catalog/16828642/detail.aspx?targetUrl=EX#Comments
10309335;Фотон /  Фонарь кемпинговый аккумуляторный светодиодный / туристический / походный/ usb / яркий / мощный;4.2;4;Все ОК;24;17;2;1;2;2;https://www.wildberries.ru/catalog/10309335/detail.aspx?targetUrl=EX#Comments
10309336;Фотон /  Фонарь кемпинговый аккумуляторный светодиодный / туристический / походный/ usb / яркий / мощный;4.2;4;Все ОК;24;17;2;1;2;2;https://www.wildberries.ru/catalog/10309336/detail.aspx?targetUrl=EX#Comments
10309334;Фотон /  Фонарь кемпинговый аккумуляторный светодиодный / туристический / походный/ usb / яркий / мощный;4.2;4;Все ОК;24;17;2;1;2;2;https://www.wildberries.ru/catalog/10309334/detail.aspx?targetUrl=EX#Comments
11512113;Фотон /  Фонарь кемпинговый аккумуляторный светодиодный / туристический / походный / подвесной / usb / яркий;4.8;4;Все ОК;47;43;1;2;0;1;https://www.wildberries.ru/catalog/11512113/detail.aspx?targetUrl=EX#Comments
7189639;"Фотон /  Фонарь кемпинговый светодиодный ""ФОТОН"" С-150 ";5.0;4;Все ОК;2;2;0;0;0;0;https://www.wildberries.ru/catalog/7189639/detail.aspx?targetUrl=EX#Comments
6979631;"Фотон /  Фонарь кемпинговый светодиодный ""ФОТОН"" С-250";4.7;4;Все ОК;3;2;1;0;0;0;https://www.wildberries.ru/catalog/6979631/detail.aspx?targetUrl=EX#Comments
7189664;Фотон /  Фонарь кемпинговый светодиодный С-300;4.2;4;Все ОК;10;8;0;0;0;2;https://www.wildberries.ru/catalog/7189664/detail.aspx?targetUrl=EX#Comments
7189665;Фотон /  Фонарь кемпинговый светодиодный С-300;4.2;4;Все ОК;10;8;0;0;0;2;https://www.wildberries.ru/catalog/7189665/detail.aspx?targetUrl=EX#Comments
7189667;Фотон /  Фонарь кемпинговый светодиодный С-300;4.2;4;Все ОК;10;8;0;0;0;2;https://www.wildberries.ru/catalog/7189667/detail.aspx?targetUrl=EX#Comments
7189666;Фотон /  Фонарь кемпинговый светодиодный С-300;4.2;4;Все ОК;10;8;0;0;0;2;https://www.wildberries.ru/catalog/7189666/detail.aspx?targetUrl=EX#Comments
7189668;Фотон /  Фонарь кемпинговый светодиодный С-300;4.2;4;Все ОК;10;8;0;0;0;2;https://www.wildberries.ru/catalog/7189668/detail.aspx?targetUrl=EX#Comments
6979628;Фотон /  Фонарь кемпинговый на батарейках светодиодный / туристический / походный/ подвесной / яркий / мощный;4.9;4;Все ОК;37;34;2;1;0;0;https://www.wildberries.ru/catalog/6979628/detail.aspx?targetUrl=EX#Comments
27127659;"Фотон /  Фонарь кемпинговый светодиодный ""ФОТОН"" С-450, камуфляж";5.0;4;Все ОК;1;1;0;0;0;0;https://www.wildberries.ru/catalog/27127659/detail.aspx?targetUrl=EX#Comments
10309332;Фотон /  Фонарь кемпинговый светодиодный С-500 (пушлайт);5.0;4;Все ОК;1;1;0;0;0;0;https://www.wildberries.ru/catalog/10309332/detail.aspx?targetUrl=EX#Comments
6979632;Фотон /  Фонарь кемпинговый на батарейках светодиодный / туристический / походный/ подвесной / яркий / мощный;4.4;4;Все ОК;7;6;0;0;0;1;https://www.wildberries.ru/catalog/6979632/detail.aspx?targetUrl=EX#Comments
10309326;Рекорд /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;4.5;4;Все ОК;14;10;3;0;0;1;https://www.wildberries.ru/catalog/10309326/detail.aspx?targetUrl=EX#Comments
27127653;Рекорд /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;5.0;4;Все ОК;1;1;0;0;0;0;https://www.wildberries.ru/catalog/27127653/detail.aspx?targetUrl=EX#Comments
15226129;Рекорд /  Фонарь (фонарик) налобный аккумуляторный светодиодный / туристический / мощный / кемпинговый  / usb;4.2;4;Все ОК;6;4;0;1;1;0;https://www.wildberries.ru/catalog/15226129/detail.aspx?targetUrl=EX#Comments
27127660;Рекорд /  Фонарь (фонарик) налобный аккумуляторный светодиодный / туристический / мощный / кемпинговый  / usb;5.0;4;Все ОК;5;5;0;0;0;0;https://www.wildberries.ru/catalog/27127660/detail.aspx?targetUrl=EX#Comments
11350402;Фотон /  Фонарь (фонарик) налобный аккумуляторный светодиодный / туристический / мощный / кемпинговый  / usb;4.2;4;Все ОК;10;6;2;1;0;1;https://www.wildberries.ru/catalog/11350402/detail.aspx?targetUrl=EX#Comments
11512126;Фотон /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки, дома / бытовой / на голову / сенсорный;4.6;4;Все ОК;36;32;1;0;0;3;https://www.wildberries.ru/catalog/11512126/detail.aspx?targetUrl=EX#Comments
11512127;Фотон /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки, дома / бытовой / на голову / сенсорный;4.6;4;Все ОК;36;32;1;0;0;3;https://www.wildberries.ru/catalog/11512127/detail.aspx?targetUrl=EX#Comments
6979634;Фотон /  Фонарь (фонарик) налобный аккумуляторный светодиодный / туристический / мощный / кемпинговый / usb;4.4;4;Все ОК;85;64;6;7;3;5;https://www.wildberries.ru/catalog/6979634/detail.aspx?targetUrl=EX#Comments
11350403;Рекорд /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;4.3;4;Все ОК;15;10;2;1;1;1;https://www.wildberries.ru/catalog/11350403/detail.aspx?targetUrl=EX#Comments
27127654;Рекорд /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/27127654/detail.aspx?targetUrl=EX#Comments
11350401;Фотон /  Фонарь (фонарик) налобный на батарейках, светодиодный / туристический / мощный / кемпинговый;4.5;4;Все ОК;12;8;2;2;0;0;https://www.wildberries.ru/catalog/11350401/detail.aspx?targetUrl=EX#Comments
7189684;Фотон /  Фонарь налобный светодиодный SH-200;4.0;4;Все ОК;3;2;0;0;1;0;https://www.wildberries.ru/catalog/7189684/detail.aspx?targetUrl=EX#Comments
6979626;Фотон /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;4.5;4;Все ОК;18;15;0;1;1;1;https://www.wildberries.ru/catalog/6979626/detail.aspx?targetUrl=EX#Comments
7189687;Фотон /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;4.7;4;Все ОК;51;45;2;2;0;2;https://www.wildberries.ru/catalog/7189687/detail.aspx?targetUrl=EX#Comments
7189688;Фотон /  Фонарь налобный светодиодный для велоспорта, бега, рыбалки / на голову / для дома / бытовой / мощный;4.9;4;Все ОК;49;45;2;1;1;0;https://www.wildberries.ru/catalog/7189688/detail.aspx?targetUrl=EX#Comments
6979627;"Фотон /  Фонарь налобный светодиодный ""ФОТОН"" SH-600";4.4;4;Все ОК;10;7;1;1;1;0;https://www.wildberries.ru/catalog/6979627/detail.aspx?targetUrl=EX#Comments
6979603;Фотон /  Фонарь налобный светодиодный  SH 900 черный /для велоспорта, бега, рыбалки / подарок;4.0;4;Все ОК;3;2;0;0;1;0;https://www.wildberries.ru/catalog/6979603/detail.aspx?targetUrl=EX#Comments
10309333;Фотон /  Фонарь (фонарик) автомобильный аккумуляторный светодиодный / яркий / мощный / подвесной / с магнитом;4.0;4;Все ОК;22;12;5;0;4;1;https://www.wildberries.ru/catalog/10309333/detail.aspx?targetUrl=EX#Comments
15226130;Фотон /  Фонарь (фонарик) автомобильный аккумуляторный светодиодный / яркий / мощный / подвесной / с магнитом;4.6;4;Все ОК;45;36;4;3;0;2;https://www.wildberries.ru/catalog/15226130/detail.aspx?targetUrl=EX#Comments
10573835;Рекорд /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;4.0;4;Все ОК;5;2;1;2;0;0;https://www.wildberries.ru/catalog/10573835/detail.aspx?targetUrl=EX#Comments
10573836;"Рекорд /  Фонарь резиновый ""РЕКОРД"" ММ-0207";4.5;4;Все ОК;4;2;2;0;0;0;https://www.wildberries.ru/catalog/10573836/detail.aspx?targetUrl=EX#Comments
21028543;"Рекорд /  Фонарь светодиодный ""РЕКОРД"" MR-270, красный";3.7;4;Нужно еще 5 отзывов на 5*;3;2;0;0;0;1;https://www.wildberries.ru/catalog/21028543/detail.aspx?targetUrl=EX#Comments
10573847;Рекорд /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;3.8;4;Нужно еще 19 отзывов на 5*;13;8;1;0;1;3;https://www.wildberries.ru/catalog/10573847/detail.aspx?targetUrl=EX#Comments
10573846;Рекорд /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;3.8;4;Нужно еще 19 отзывов на 5*;13;8;1;0;1;3;https://www.wildberries.ru/catalog/10573846/detail.aspx?targetUrl=EX#Comments
27127655;Рекорд /  Фонарь светодиодный MS-300, камуфляж;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/27127655/detail.aspx?targetUrl=EX#Comments
10573849;Рекорд /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;4.5;4;Все ОК;11;8;2;0;0;1;https://www.wildberries.ru/catalog/10573849/detail.aspx?targetUrl=EX#Comments
10573850;Рекорд /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;4.5;4;Все ОК;11;8;2;0;0;1;https://www.wildberries.ru/catalog/10573850/detail.aspx?targetUrl=EX#Comments
10573851;Рекорд /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;4.5;4;Все ОК;11;8;2;0;0;1;https://www.wildberries.ru/catalog/10573851/detail.aspx?targetUrl=EX#Comments
6979605;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;4.8;4;Все ОК;9;7;2;0;0;0;https://www.wildberries.ru/catalog/6979605/detail.aspx?targetUrl=EX#Comments
27127661;Фотон /  Фонарь светодиодный  MR 1800, камуфляж  /для охоты, для рыбалки / подарок;5.0;4;Все ОК;7;7;0;0;0;0;https://www.wildberries.ru/catalog/27127661/detail.aspx?targetUrl=EX#Comments
6979606;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / яркий / мощный / кемпинговый /туристический;4.3;4;Все ОК;11;9;0;0;0;2;https://www.wildberries.ru/catalog/6979606/detail.aspx?targetUrl=EX#Comments
7189647;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / подвесной / кемпинговый / туристический;3.8;4;Нужно еще 29 отзывов на 5*;21;14;0;1;1;5;https://www.wildberries.ru/catalog/7189647/detail.aspx?targetUrl=EX#Comments
7189646;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / подвесной / кемпинговый / туристический;3.8;4;Нужно еще 29 отзывов на 5*;21;14;0;1;1;5;https://www.wildberries.ru/catalog/7189646/detail.aspx?targetUrl=EX#Comments
7189649;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / подвесной / кемпинговый / туристический;3.8;4;Нужно еще 29 отзывов на 5*;21;14;0;1;1;5;https://www.wildberries.ru/catalog/7189649/detail.aspx?targetUrl=EX#Comments
7189648;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / подвесной / кемпинговый / туристический;3.8;4;Нужно еще 29 отзывов на 5*;21;14;0;1;1;5;https://www.wildberries.ru/catalog/7189648/detail.aspx?targetUrl=EX#Comments
7189645;Фотон /  Фонарь (фонарик) светодиодный на батарейках / для дома / подвесной / кемпинговый / туристический;3.8;4;Нужно еще 29 отзывов на 5*;21;14;0;1;1;5;https://www.wildberries.ru/catalog/7189645/detail.aspx?targetUrl=EX#Comments
6979637;По Вашему запросу ничего не найдено;;4;Работа с отзывами;;0;0;0;0;0;https://www.wildberries.ru/catalog/6979637/detail.aspx?targetUrl=EX#Comments
7189660;Фотон /  Фонарь (фонарик) брелок на батарейках для ключей / светодиодный / карабин / походный / туристический;4.2;4;Все ОК;28;20;3;0;2;3;https://www.wildberries.ru/catalog/7189660/detail.aspx?targetUrl=EX#Comments
7189659;Фотон /  Фонарь (фонарик) брелок на батарейках для ключей / светодиодный / карабин / походный / туристический;4.2;4;Все ОК;28;20;3;0;2;3;https://www.wildberries.ru/catalog/7189659/detail.aspx?targetUrl=EX#Comments
7189658;Фотон /  Фонарь (фонарик) брелок на батарейках для ключей / светодиодный / карабин / походный / туристический;4.2;4;Все ОК;28;20;3;0;2;3;https://www.wildberries.ru/catalog/7189658/detail.aspx?targetUrl=EX#Comments
6979642;Фотон /   Фонарь (фонарик) брелок на батарейках для ключей / светодиодный / яркий / мощный / бытовой;4.6;4;Все ОК;135;113;5;7;3;7;https://www.wildberries.ru/catalog/6979642/detail.aspx?targetUrl=EX#Comments
38447532;Рекорд /  Фонарь прожектор аккумуляторный светодиодный / туристический / яркий / мощный /кемпинговый /походный;4.3;4;Все ОК;6;5;0;0;0;1;https://www.wildberries.ru/catalog/38447532/detail.aspx?targetUrl=EX#Comments
10309329;Рекорд /  Фонарь прожектор аккумуляторный светодиодный / туристический / яркий / мощный /кемпинговый /походный;4.7;4;Все ОК;39;34;2;0;1;2;https://www.wildberries.ru/catalog/10309329/detail.aspx?targetUrl=EX#Comments
46293366;Фотон /  Прожектор;;4;Работа с отзывами;0;0;0;0;0;0;https://www.wildberries.ru/catalog/46293366/detail.aspx?targetUrl=EX#Comments
21028540;Фотон /  Фонарь прожектор аккумуляторный светодиодный / переносной / яркий / мощный / повербанк / с магнитом;4.7;4;Все ОК;12;11;0;0;0;1;https://www.wildberries.ru/catalog/21028540/detail.aspx?targetUrl=EX#Comments
21028541;Фотон /  Фонарь прожектор аккумуляторный светодиодный / переносной / яркий / мощный / повербанк / с магнитом;5.0;4;Все ОК;6;6;0;0;0;0;https://www.wildberries.ru/catalog/21028541/detail.aspx?targetUrl=EX#Comments
21028542;Фотон /  Фонарь прожектор аккумуляторный светодиодный / переносной / яркий / мощный / повербанк / с магнитом;4.4;4;Все ОК;10;7;2;0;0;1;https://www.wildberries.ru/catalog/21028542/detail.aspx?targetUrl=EX#Comments
38447529;Фотон /  Фонарь прожектор аккумуляторный светодиодный / туристический / яркий / мощный /кемпинговый /походный;5.0;4;Все ОК;4;4;0;0;0;0;https://www.wildberries.ru/catalog/38447529/detail.aspx?targetUrl=EX#Comments
15226131;Фотон /  Фонарь светильник аккумуляторный светодиодный  NLА 500 / для спальни / с датчиком освещенности;4.2;4;Все ОК;13;10;0;1;0;2;https://www.wildberries.ru/catalog/15226131/detail.aspx?targetUrl=EX#Comments
6979624;Фотон /  Фонарь светильник, ночник пушлайт светодиодный  NB-300А для дома, гостиной;4.3;4;Все ОК;15;11;0;3;0;1;https://www.wildberries.ru/catalog/6979624/detail.aspx?targetUrl=EX#Comments
6979612;Фотон /  Фонарь светильник, ночник светодиодный WB-150  для дома, гостиной;4.5;4;Все ОК;11;7;3;0;1;0;https://www.wildberries.ru/catalog/6979612/detail.aspx?targetUrl=EX#Comments
6979625;Фотон /  Фонарь светильник, ночник пушлайт светодиодный WB-200 для дома, гостиной;4.8;4;Все ОК;30;27;1;1;1;0;https://www.wildberries.ru/catalog/6979625/detail.aspx?targetUrl=EX#Comments
6979639;Фотон /  Фонарь светильник, ночник пушлайт светодиодный  WB-360 для дома, гостиной;4.8;4;Все ОК;9;7;2;0;0;0;https://www.wildberries.ru/catalog/6979639/detail.aspx?targetUrl=EX#Comments
10294723;"Фотон /  Электронные наручные часы ""ФОТОН"", Смешарики. Легенда о Золотом Драконе";4.4;4;Все ОК;59;43;7;3;2;4;https://www.wildberries.ru/catalog/10294723/detail.aspx?targetUrl=EX#Comments
10294724;"Фотон /  Электронные наручные часы ""ФОТОН"", Смешарики. Легенда о Золотом Драконе";4.4;4;Все ОК;59;43;7;3;2;4;https://www.wildberries.ru/catalog/10294724/detail.aspx?targetUrl=EX#Comments
13193018;"Фотон /  Батарейки LR03 / AAA (""мизинчиковые""), 4 шт.";4.5;4;Все ОК;8;7;0;0;0;1;https://www.wildberries.ru/catalog/13193018/detail.aspx?targetUrl=EX#Comments
13193020;"Фотон /  Батарейки LR6 / AA (""пальчиковые""), 4 шт.";5.0;4;Все ОК;7;7;0;0;0;0;https://www.wildberries.ru/catalog/13193020/detail.aspx?targetUrl=EX#Comments
7029307;Фотон /  Батарейка 6LR61 / Крона 9V;4.4;4;Все ОК;13;11;0;0;0;2;https://www.wildberries.ru/catalog/7029307/detail.aspx?targetUrl=EX#Comments
11794234;"Фотон /  Литиевые батарейки CR1220 (""таблетки""), 4 шт.";4.5;4;Все ОК;16;13;1;0;1;1;https://www.wildberries.ru/catalog/11794234/detail.aspx?targetUrl=EX#Comments
11794235;"Фотон /  Литиевые батарейки CR1616 (""таблетки""), 4 шт.";4.1;4;Все ОК;7;5;0;1;0;1;https://www.wildberries.ru/catalog/11794235/detail.aspx?targetUrl=EX#Comments
11794236;"Фотон /  Литиевая батарейка ФОТОН CR2016 (""таблетка"")";4.2;4;Все ОК;8;5;1;1;1;0;https://www.wildberries.ru/catalog/11794236/detail.aspx?targetUrl=EX#Comments
11794237;"Фотон /  Литиевые батарейки CR2016 (""таблетки""), 4 шт.";5.0;4;Все ОК;9;9;0;0;0;0;https://www.wildberries.ru/catalog/11794237/detail.aspx?targetUrl=EX#Comments
11794238;"Фотон /  Литиевая батарейка CR2025 (""таблетка"")";4.8;4;Все ОК;28;26;1;0;0;1;https://www.wildberries.ru/catalog/11794238/detail.aspx?targetUrl=EX#Comments
11794239;"Фотон /  Литиевые батарейки CR2025 (""таблетки""), 4 шт.";3.9;4;Нужно еще 18 отзывов на 5*;14;10;0;0;0;4;https://www.wildberries.ru/catalog/11794239/detail.aspx?targetUrl=EX#Comments
11794240;"Фотон /  Литиевая батарейка CR2032 (""таблетка"")";4.6;4;Все ОК;221;194;2;4;4;15;https://www.wildberries.ru/catalog/11794240/detail.aspx?targetUrl=EX#Comments
11794241;"Фотон /  Литиевые батарейки CR2032 (""таблетки""), 4 шт.";4.5;4;Все ОК;71;61;1;1;1;7;https://www.wildberries.ru/catalog/11794241/detail.aspx?targetUrl=EX#Comments
